,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID
0,BR-3 1,Nuclear,Steam Turbine,PP,BE,10.0,,,0.0,0.0,0.0,1962.0,1962.0,,1987.0,,,,
1,Doel 1,Nuclear,Steam Turbine,PP,BE,433.0,,,0.0,0.0,0.0,1975.0,1975.0,,2025.0,51.32472222,4.258747222,,
2,Doel 2,Nuclear,Steam Turbine,PP,BE,433.0,,,0.0,0.0,0.0,1975.0,1975.0,,2025.0,51.32472222,4.258747222,,
3,Doel 3,Nuclear,Steam Turbine,PP,BE,1006.0,,,0.0,0.0,0.0,1982.0,1982.0,,2022.0,51.32472222,4.258747222,,
4,Doel 4,Nuclear,Steam Turbine,PP,BE,1038.0,,,0.0,0.0,0.0,1985.0,1985.0,,2025.0,51.32472222,4.258747222,,
5,Tihange 1,Nuclear,Steam Turbine,PP,BE,962.0,,,0.0,0.0,0.0,1975.0,1975.0,,2025.0,50.53462778,5.272533333,,
6,Tihange 2,Nuclear,Steam Turbine,PP,BE,1038.0,,,0.0,0.0,0.0,1983.0,1983.0,,2023.0,50.53462778,5.272533333,,
7,Tihange 3,Nuclear,Steam Turbine,PP,BE,1038.0,,,0.0,0.0,0.0,1985.0,1985.0,,2025.0,50.53462778,5.272533333,,
8,Kosloduj 1,Nuclear,Steam Turbine,PP,BG,408.0,,,0.0,0.0,0.0,1974.0,1974.0,,2002.0,43.74613889,23.77050556,,
9,Kosloduj 2,Nuclear,Steam Turbine,PP,BG,408.0,,,0.0,0.0,0.0,1975.0,1975.0,,2002.0,43.74613889,23.77050556,,
10,Kosloduj 3,Nuclear,Steam Turbine,PP,BG,408.0,,,0.0,0.0,0.0,1981.0,1981.0,,2006.0,43.74613889,23.77050556,,
11,Kosloduj 4,Nuclear,Steam Turbine,PP,BG,408.0,,,0.0,0.0,0.0,1982.0,1982.0,,2006.0,43.74613889,23.77050556,,
12,Kosloduj 5,Nuclear,Steam Turbine,PP,BG,963.0,,,0.0,0.0,0.0,1988.0,1988.0,,2051.0,43.74613889,23.77050556,,
13,Kosloduj 6,Nuclear,Steam Turbine,PP,BG,1003.0,,,0.0,0.0,0.0,1993.0,1993.0,,2051.0,43.74613889,23.77050556,,
14,Biblis  A,Nuclear,Steam Turbine,PP,DE,1167.0,,,0.0,0.0,0.0,1974.0,1974.0,,2011.0,49.71,8.415277778,,
15,Biblis  B,Nuclear,Steam Turbine,PP,DE,1.24,,,0.0,0.0,0.0,1976.0,1976.0,,2011.0,49.71,8.415277778,,
16,Brokdorf  –,Nuclear,Steam Turbine,PP,DE,1.41,,,0.0,0.0,0.0,1986.0,1986.0,,2021.0,53.85083333,9.344722222,,
17,Brunsbüttel  –,Nuclear,Steam Turbine,PP,DE,771.0,,,0.0,0.0,0.0,1976.0,1976.0,,2011.0,53.89166667,9.201666667,,
18,Emsland  –,Nuclear,Steam Turbine,PP,DE,1335.0,,,0.0,0.0,0.0,1988.0,1988.0,,2022.0,52.47423056,7.317858333,,
19,Grafenrheinfeld  –,Nuclear,Steam Turbine,PP,DE,1275.0,,,0.0,0.0,0.0,1981.0,1981.0,,2015.0,49.98408611,10.18466944,,
20,Greifswald  1,Nuclear,Steam Turbine,PP,DE,408.0,,,0.0,0.0,0.0,1973.0,1973.0,,1990.0,54.14058611,13.66442222,,
21,Greifswald  2,Nuclear,Steam Turbine,PP,DE,408.0,,,0.0,0.0,0.0,1974.0,1974.0,,1990.0,54.14058611,13.66442222,,
22,Greifswald  3,Nuclear,Steam Turbine,PP,DE,408.0,,,0.0,0.0,0.0,1977.0,1977.0,,1990.0,54.14058611,13.66442222,,
23,Greifswald  4,Nuclear,Steam Turbine,PP,DE,408.0,,,0.0,0.0,0.0,1979.0,1979.0,,1990.0,54.14058611,13.66442222,,
24,Greifswald  5,Nuclear,Steam Turbine,PP,DE,408.0,,,0.0,0.0,0.0,1989.0,1989.0,,1989.0,54.14058611,13.66442222,,
25,Grohnde  –,Nuclear,Steam Turbine,PP,DE,1.36,,,0.0,0.0,0.0,1984.0,1984.0,,2021.0,52.03527778,9.413333333,,
26,Großwelzheim  –,Nuclear,Steam Turbine,PP,DE,23.0,,,0.0,0.0,0.0,1969.0,1969.0,,1971.0,50.05814167,8.987130556,,
27,Gundremmingen  A,Nuclear,Steam Turbine,PP,DE,237.0,,,0.0,0.0,0.0,1966.0,1966.0,,1977.0,48.51472222,10.40222222,,
28,Gundremmingen  B,Nuclear,Steam Turbine,PP,DE,1284.0,,,0.0,0.0,0.0,1984.0,1984.0,,2017.0,48.51472222,10.40222222,,
29,Gundremmingen  C,Nuclear,Steam Turbine,PP,DE,1288.0,,,0.0,0.0,0.0,1984.0,1984.0,,2021.0,48.51472222,10.40222222,,
30,Hamm-Uentrop  –,Nuclear,Steam Turbine,PP,DE,296.0,,,0.0,0.0,0.0,1985.0,1985.0,,1988.0,51.67929722,7.971558333,,
31,Isar  2,Nuclear,Steam Turbine,PP,DE,1410.0,,,0.0,0.0,0.0,1988.0,1988.0,,2022.0,48.60560556,12.29315,,
32,Jülich  –,Nuclear,Steam Turbine,PP,DE,13.0,,,0.0,0.0,0.0,1967.0,1967.0,,1988.0,50.90293611,6.421208333,,
33,Kahl  –,Nuclear,Steam Turbine,PP,DE,15.0,,,0.0,0.0,0.0,1961.0,1961.0,,1985.0,50.05911944,8.987272222,,
34,Karlsruhe  –,Nuclear,Steam Turbine,PP,DE,17.0,,,0.0,0.0,0.0,1978.0,1978.0,,1991.0,49.099344,8.4328866,,
35,Krümmel  –,Nuclear,Steam Turbine,PP,DE,1346.0,,,0.0,0.0,0.0,1983.0,1983.0,,2011.0,53.41,10.40888889,,
36,Lingen  –,Nuclear,Steam Turbine,PP,DE,183.0,,,0.0,0.0,0.0,1968.0,1968.0,,1979.0,52.48277778,7.300555556,,
37,Mülheim-Kärlich  –,Nuclear,Steam Turbine,PP,DE,1219.0,,,0.0,0.0,0.0,1986.0,1986.0,,1988.0,50.40777778,7.489722222,,
38,Neckarwestheim  2,Nuclear,Steam Turbine,PP,DE,1310.0,,,0.0,0.0,0.0,1989.0,1989.0,,2022.0,49.04111111,9175.0,,
39,Niederaichbach  –,Nuclear,Steam Turbine,PP,DE,100.0,,,0.0,0.0,0.0,1973.0,1973.0,,1974.0,48.60462778,12.30398611,,
40,Obrigheim  –,Nuclear,Steam Turbine,PP,DE,340.0,,,0.0,0.0,0.0,1968.0,1968.0,,2005.0,49.36453611,9.076272222,,
41,Philippsburg  1,Nuclear,Steam Turbine,PP,DE,890.0,,,0.0,0.0,0.0,1979.0,1979.0,,2011.0,49.25272222,8.436436111,,
42,Philippsburg  2,Nuclear,Steam Turbine,PP,DE,1392.0,,,0.0,0.0,0.0,1984.0,1984.0,,2019.0,49.25272222,8.436436111,,
43,Rheinsberg  –,Nuclear,Steam Turbine,PP,DE,62.0,,,0.0,0.0,0.0,1966.0,1966.0,,1990.0,53.14699167,12.99015,,
44,Stade  –,Nuclear,Steam Turbine,PP,DE,640.0,,,0.0,0.0,0.0,1972.0,1972.0,,2003.0,53.62,9.530833333,,
45,Unterweser  –,Nuclear,Steam Turbine,PP,DE,1345.0,,,0.0,0.0,0.0,1978.0,1978.0,,2011.0,53.4277,8.480197222,,
46,Würgassen  –,Nuclear,Steam Turbine,PP,DE,640.0,,,0.0,0.0,0.0,1971.0,1971.0,,1994.0,51.63916667,9.391388889,,
47,Loviisa 1,Nuclear,Steam Turbine,PP,FI,507.0,,,0.0,0.0,0.0,1977.0,1977.0,,2027.0,60.37222222,26.34722222,,
48,Loviisa 2,Nuclear,Steam Turbine,PP,FI,507.0,,,0.0,0.0,0.0,1981.0,1981.0,,2030.0,60.37222222,26.34722222,,
49,Olkiluoto 1,Nuclear,Steam Turbine,PP,FI,880.0,,,0.0,0.0,0.0,1979.0,1979.0,,2039.0,61.23666667,21.44222222,,
50,Olkiluoto 2,Nuclear,Steam Turbine,PP,FI,890.0,,,0.0,0.0,0.0,1982.0,1982.0,,2042.0,61.23666667,21.44222222,,
51,Olkiluoto 3,Nuclear,Steam Turbine,PP,FI,1600.0,,,0.0,0.0,0.0,2022.0,,,2051.0,61.23666667,21.44222222,,
52,Belleville 1,Nuclear,Steam Turbine,PP,FR,1310.0,,,0.0,0.0,0.0,1987.0,1987.0,,2047.0,47.51027778,2875.0,,
53,Belleville 2,Nuclear,Steam Turbine,PP,FR,1310.0,,,0.0,0.0,0.0,1988.0,1988.0,,2048.0,47.51027778,2875.0,,
54,Blayais 1,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1981.0,1981.0,,2041.0,47.51027778,2875.0,,
55,Blayais 2,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1982.0,1982.0,,2042.0,47.51027778,2875.0,,
56,Blayais 3,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1983.0,1983.0,,2043.0,47.51027778,2875.0,,
57,Blayais 4,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1983.0,1983.0,,2043.0,47.51027778,2875.0,,
58,Brennilis  –,Nuclear,Steam Turbine,PP,FR,70.0,,,0.0,0.0,0.0,1967.0,1967.0,,1985.0,47.51027778,2875.0,,
59,Bugey 1,Nuclear,Steam Turbine,PP,FR,540.0,,,0.0,0.0,0.0,1972.0,1972.0,,1994.0,45.79722222,5.27,,
60,Bugey 2,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1978.0,1978.0,,2038.0,45.79722222,5.27,,
61,Bugey 3,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1978.0,1978.0,,2038.0,45.79722222,5.27,,
62,Bugey 4,Nuclear,Steam Turbine,PP,FR,880.0,,,0.0,0.0,0.0,1979.0,1979.0,,2039.0,45.79722222,5.27,,
63,Bugey 5,Nuclear,Steam Turbine,PP,FR,880.0,,,0.0,0.0,0.0,1979.0,1979.0,,2039.0,45.79722222,5.27,,
64,Cattenom 1,Nuclear,Steam Turbine,PP,FR,1300.0,,,0.0,0.0,0.0,1986.0,1986.0,,2046.0,49.41555556,6.216666667,,
65,Cattenom 2,Nuclear,Steam Turbine,PP,FR,1300.0,,,0.0,0.0,0.0,1987.0,1987.0,,2047.0,49.41555556,6.216666667,,
66,Cattenom 3,Nuclear,Steam Turbine,PP,FR,1300.0,,,0.0,0.0,0.0,1990.0,1990.0,,2050.0,49.41555556,6.216666667,,
67,Cattenom 4,Nuclear,Steam Turbine,PP,FR,1300.0,,,0.0,0.0,0.0,1991.0,1991.0,,2051.0,49.41555556,6.216666667,,
68,Chinon A1,Nuclear,Steam Turbine,PP,FR,70.0,,,0.0,0.0,0.0,1963.0,1963.0,,1973.0,47.23055556,0.170555556,,
69,Chinon A2,Nuclear,Steam Turbine,PP,FR,180.0,,,0.0,0.0,0.0,1965.0,1965.0,,1985.0,47.23055556,0.170555556,,
70,Chinon A3,Nuclear,Steam Turbine,PP,FR,360.0,,,0.0,0.0,0.0,1966.0,1966.0,,1990.0,47.23055556,0.170555556,,
71,Chinon B1,Nuclear,Steam Turbine,PP,FR,905.0,,,0.0,0.0,0.0,1982.0,1982.0,,2042.0,47.23055556,0.170555556,,
72,Chinon B2,Nuclear,Steam Turbine,PP,FR,905.0,,,0.0,0.0,0.0,1983.0,1983.0,,2043.0,47.23055556,0.170555556,,
73,Chinon B3,Nuclear,Steam Turbine,PP,FR,905.0,,,0.0,0.0,0.0,1986.0,1986.0,,2046.0,47.23055556,0.170555556,,
74,Chinon B4,Nuclear,Steam Turbine,PP,FR,905.0,,,0.0,0.0,0.0,1987.0,1987.0,,2047.0,47.23055556,0.170555556,,
75,Chooz  A,Nuclear,Steam Turbine,PP,FR,305.0,,,0.0,0.0,0.0,1967.0,1967.0,,1991.0,50.09,4.789444444,,
76,Chooz  B1,Nuclear,Steam Turbine,PP,FR,1.5,,,0.0,0.0,0.0,1996.0,1996.0,,2056.0,50.09,4.789444444,,
77,Chooz  B2,Nuclear,Steam Turbine,PP,FR,1.5,,,0.0,0.0,0.0,1997.0,1997.0,,2057.0,50.09,4.789444444,,
78,Civaux 1,Nuclear,Steam Turbine,PP,FR,1495.0,,,0.0,0.0,0.0,1997.0,1997.0,,2057.0,46.45611111,0.654166667,,
79,Civaux 2,Nuclear,Steam Turbine,PP,FR,1495.0,,,0.0,0.0,0.0,1999.0,1999.0,,2059.0,46.45611111,0.654166667,,
80,Cruas 1,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1983.0,1983.0,,2043.0,44.63388889,4.753888889,,
81,Cruas 2,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1984.0,1984.0,,2044.0,44.63388889,4.753888889,,
82,Cruas 3,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1984.0,1984.0,,2044.0,44.63388889,4.753888889,,
83,Cruas 4,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1984.0,1984.0,,2044.0,44.63388889,4.753888889,,
84,Dampierre 1,Nuclear,Steam Turbine,PP,FR,890.0,,,0.0,0.0,0.0,1980.0,1980.0,,2040.0,47.73361111,2.5175,,
85,Dampierre 2,Nuclear,Steam Turbine,PP,FR,890.0,,,0.0,0.0,0.0,1980.0,1980.0,,2040.0,47.73361111,2.5175,,
86,Dampierre 3,Nuclear,Steam Turbine,PP,FR,890.0,,,0.0,0.0,0.0,1981.0,1981.0,,2041.0,47.73361111,2.5175,,
87,Dampierre 4,Nuclear,Steam Turbine,PP,FR,890.0,,,0.0,0.0,0.0,1981.0,1981.0,,2041.0,47.73361111,2.5175,,
88,Fessenheim 1,Nuclear,Steam Turbine,PP,FR,880.0,,,0.0,0.0,0.0,1977.0,1977.0,,2020.0,47.90361111,7.5625,,
89,Fessenheim 2,Nuclear,Steam Turbine,PP,FR,880.0,,,0.0,0.0,0.0,1977.0,1977.0,,2020.0,47.90361111,7.5625,,
90,Flamanville 1,Nuclear,Steam Turbine,PP,FR,1330.0,,,0.0,0.0,0.0,1985.0,1985.0,,2045.0,47.90361111,7.5625,,
91,Flamanville 2,Nuclear,Steam Turbine,PP,FR,1330.0,,,0.0,0.0,0.0,1986.0,1986.0,,2046.0,47.90361111,7.5625,,
92,Flamanville 3,Nuclear,Steam Turbine,PP,FR,1.6,,,0.0,0.0,0.0,2024.0,,,2084.0,47.90361111,7.5625,,
93,Golfech 1,Nuclear,Steam Turbine,PP,FR,1310.0,,,0.0,0.0,0.0,1990.0,1990.0,,2050.0,44.11111111,0.840277778,,
94,Golfech 2,Nuclear,Steam Turbine,PP,FR,1310.0,,,0.0,0.0,0.0,1993.0,1993.0,,2053.0,44.11111111,0.840277778,,
95,Gravelines 1,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1980.0,1980.0,,2040.0,51.01361111,2.136111111,,
96,Gravelines 2,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1980.0,1980.0,,2040.0,51.01361111,2.136111111,,
97,Gravelines 3,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1980.0,1980.0,,2040.0,51.01361111,2.136111111,,
98,Gravelines 4,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1981.0,1981.0,,2041.0,51.01361111,2.136111111,,
99,Gravelines 5,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1984.0,1984.0,,2044.0,51.01361111,2.136111111,,
100,Gravelines 6,Nuclear,Steam Turbine,PP,FR,910.0,,,0.0,0.0,0.0,1985.0,1985.0,,2045.0,51.01361111,2.136111111,,
101,Marcoule G-2,Nuclear,Steam Turbine,PP,FR,38.0,,,0.0,0.0,0.0,1959.0,1959.0,,1980.0,44.15,4.716666667,,
102,Marcoule G-3,Nuclear,Steam Turbine,PP,FR,0.0,,,0.0,0.0,0.0,1960.0,1960.0,,1984.0,44.15,4.716666667,,
103,Nogent 1,Nuclear,Steam Turbine,PP,FR,1310.0,,,0.0,0.0,0.0,1987.0,1987.0,,2047.0,48.51611111,3.517777778,,
104,Nogent 2,Nuclear,Steam Turbine,PP,FR,1310.0,,,0.0,0.0,0.0,1988.0,1988.0,,2048.0,48.51611111,3.517777778,,
105,Paluel 1,Nuclear,Steam Turbine,PP,FR,1330.0,,,0.0,0.0,0.0,1984.0,1984.0,,2044.0,49.85805556,0.635555556,,
106,Paluel 2,Nuclear,Steam Turbine,PP,FR,1330.0,,,0.0,0.0,0.0,1984.0,1984.0,,2044.0,49.85805556,0.635555556,,
107,Paluel 3,Nuclear,Steam Turbine,PP,FR,1330.0,,,0.0,0.0,0.0,1985.0,1985.0,,2045.0,49.85805556,0.635555556,,
108,Paluel 4,Nuclear,Steam Turbine,PP,FR,1330.0,,,0.0,0.0,0.0,1986.0,1986.0,,2046.0,49.85805556,0.635555556,,
109,Penly 1,Nuclear,Steam Turbine,PP,FR,1330.0,,,0.0,0.0,0.0,1990.0,1990.0,,2050.0,49.97666667,1.211944444,,
110,Penly 2,Nuclear,Steam Turbine,PP,FR,1330.0,,,0.0,0.0,0.0,1992.0,1992.0,,2052.0,49.97666667,1.211944444,,
111,Phénix  –,Nuclear,Steam Turbine,PP,FR,130.0,,,0.0,0.0,0.0,1973.0,1973.0,,2009.0,44.14333333,4.711666667,,
112,Saint-Alban 1,Nuclear,Steam Turbine,PP,FR,1335.0,,,0.0,0.0,0.0,1985.0,1985.0,,2045.0,45.40472222,4.755833333,,
113,Saint-Alban 2,Nuclear,Steam Turbine,PP,FR,1335.0,,,0.0,0.0,0.0,1986.0,1986.0,,2046.0,45.40472222,4.755833333,,
114,Saint-Laurent A1,Nuclear,Steam Turbine,PP,FR,480.0,,,0.0,0.0,0.0,1969.0,1969.0,,1990.0,47.72055556,1.578611111,,
115,Saint-Laurent A2,Nuclear,Steam Turbine,PP,FR,515.0,,,0.0,0.0,0.0,1971.0,1971.0,,1992.0,47.72055556,1.578611111,,
116,Saint-Laurent B1,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1981.0,1981.0,,2041.0,47.72055556,1.578611111,,
117,Saint-Laurent B2,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1981.0,1981.0,,2041.0,47.72055556,1.578611111,,
118,Creys-Malville –,Nuclear,Steam Turbine,PP,FR,1.2,,,0.0,0.0,0.0,1986.0,1986.0,,1998.0,45.75833333,5.472222222,,
119,Tricastin 1,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1980.0,1980.0,,2040.0,44.32972222,4.732222222,,
120,Tricastin 2,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1980.0,1980.0,,2040.0,44.32972222,4.732222222,,
121,Tricastin 3,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1981.0,1981.0,,2041.0,44.32972222,4.732222222,,
122,Tricastin 4,Nuclear,Steam Turbine,PP,FR,915.0,,,0.0,0.0,0.0,1981.0,1981.0,,2041.0,44.32972222,4.732222222,,
123,Caorso 1,Nuclear,Steam Turbine,PP,IE,860.0,,,0.0,0.0,0.0,1981.0,1981.0,,1986.0,45.07222222,9.872222222,,
124,Enrico Fermi 1,Nuclear,Steam Turbine,PP,IE,260.0,,,0.0,0.0,0.0,1965.0,1965.0,,1987.0,45.18409374,8.277554512,,
125,Garigliano 1,Nuclear,Steam Turbine,PP,IE,150.0,,,0.0,0.0,0.0,1964.0,1964.0,,1982.0,41.25833333,13.83472222,,
126,Latina 1,Nuclear,Steam Turbine,PP,IE,153.0,,,0.0,0.0,0.0,1964.0,1964.0,,1986.0,41.425384,12.807001,,
127,Ignalina 1,Nuclear,Steam Turbine,PP,LT,1185.0,,,0.0,0.0,0.0,1985.0,1985.0,,2004.0,55.60434185,26.56266689,,
128,Ignalina 2,Nuclear,Steam Turbine,PP,LT,1185.0,,,0.0,0.0,0.0,1987.0,1987.0,,2009.0,55.60434185,26.56266689,,
129,Borssele 1,Nuclear,Steam Turbine,PP,NL,482.0,,,0.0,0.0,0.0,1973.0,1973.0,,2034.0,51.43083333,3.718333333,,
130,Dodewaard 1,Nuclear,Steam Turbine,PP,NL,55.0,,,0.0,0.0,0.0,1969.0,1969.0,,1997.0,51.89956944,5.686327778,,
131,Cernavodă 1,Nuclear,Steam Turbine,PP,RO,650.0,,,0.0,0.0,0.0,1996.0,1996.0,,2051.0,44.32234722,28.05728056,,
132,Cernavodă 2,Nuclear,Steam Turbine,PP,RO,650.0,,,0.0,0.0,0.0,2007.0,2007.0,,2051.0,44.32234722,28.05728056,,
133,Ågesta 1,Nuclear,Steam Turbine,PP,SE,10.0,,,0.0,0.0,0.0,1964.0,1964.0,,1974.0,59.20611111,18.0825,,
134,Barsebäck 1,Nuclear,Steam Turbine,PP,SE,600.0,,,0.0,0.0,0.0,1975.0,1975.0,,1999.0,55.74444444,12.92083333,,
135,Barsebäck 2,Nuclear,Steam Turbine,PP,SE,600.0,,,0.0,0.0,0.0,1977.0,1977.0,,2005.0,55.74444444,12.92083333,,
136,Forsmark 1,Nuclear,Steam Turbine,PP,SE,986.0,,,0.0,0.0,0.0,1980.0,1980.0,,2051.0,60.40333333,18.16666667,,
137,Forsmark 2,Nuclear,Steam Turbine,PP,SE,1116.0,,,0.0,0.0,0.0,1981.0,1981.0,,2051.0,60.40333333,18.16666667,,
138,Forsmark 3,Nuclear,Steam Turbine,PP,SE,1159.0,,,0.0,0.0,0.0,1985.0,1985.0,,2051.0,60.40333333,18.16666667,,
139,Oskarshamn 1,Nuclear,Steam Turbine,PP,SE,473.0,,,0.0,0.0,0.0,1972.0,1972.0,,2017.0,57.41555556,16.67111111,,
140,Oskarshamn 2,Nuclear,Steam Turbine,PP,SE,638.0,,,0.0,0.0,0.0,1975.0,1975.0,,2016.0,57.41555556,16.67111111,,
141,Oskarshamn 3,Nuclear,Steam Turbine,PP,SE,1400.0,,,0.0,0.0,0.0,1985.0,1985.0,,2051.0,57.41555556,16.67111111,,
142,Ringhals 1,Nuclear,Steam Turbine,PP,SE,881.0,,,0.0,0.0,0.0,1976.0,1976.0,,2020.0,57.26111111,12.10833333,,
143,Ringhals 2,Nuclear,Steam Turbine,PP,SE,907.0,,,0.0,0.0,0.0,1975.0,1975.0,,2019.0,57.26111111,12.10833333,,
144,Ringhals 3,Nuclear,Steam Turbine,PP,SE,1062.0,,,0.0,0.0,0.0,1981.0,1981.0,,2051.0,57.26111111,12.10833333,,
145,Ringhals 4,Nuclear,Steam Turbine,PP,SE,1102.0,,,0.0,0.0,0.0,1983.0,1983.0,,2051.0,57.26111111,12.10833333,,
146,Beznau 1,Nuclear,Steam Turbine,PP,CH,365.0,,,0.0,0.0,0.0,1969.0,1969.0,,2051.0,47.55222222,8.227777778,,
147,Beznau 2,Nuclear,Steam Turbine,PP,CH,365.0,,,0.0,0.0,0.0,1972.0,1972.0,,2051.0,47.55222222,8.227777778,,
148,Gösgen 1,Nuclear,Steam Turbine,PP,CH,1010.0,,,0.0,0.0,0.0,1979.0,1979.0,,2051.0,47.36583333,7.968888889,,
149,Leibstadt 1,Nuclear,Steam Turbine,PP,CH,1220.0,,,0.0,0.0,0.0,1984.0,1984.0,,2051.0,47.60135,8.18375,,
150,Mühleberg 1,Nuclear,Steam Turbine,PP,CH,373.0,,,0.0,0.0,0.0,1972.0,1972.0,,2019.0,46.97083333,7.270277778,,
151,Bohunice A1,Nuclear,Steam Turbine,PP,SK,93.0,,,0.0,0.0,0.0,1972.0,1972.0,,1977.0,48.49444444,17.68055556,,
152,Bohunice 1,Nuclear,Steam Turbine,PP,SK,408.0,,,0.0,0.0,0.0,1980.0,1980.0,,2006.0,48.49444444,17.68055556,,
153,Bohunice 2,Nuclear,Steam Turbine,PP,SK,408.0,,,0.0,0.0,0.0,1981.0,1981.0,,2008.0,48.49444444,17.68055556,,
154,Bohunice 3,Nuclear,Steam Turbine,PP,SK,471.0,,,0.0,0.0,0.0,1985.0,1985.0,,2051.0,48.49444444,17.68055556,,
155,Bohunice 4,Nuclear,Steam Turbine,PP,SK,471.0,,,0.0,0.0,0.0,1985.0,1985.0,,2051.0,48.49444444,17.68055556,,
156,Mochovce 1,Nuclear,Steam Turbine,PP,SK,436.0,,,0.0,0.0,0.0,1998.0,1998.0,,2051.0,48.26388889,18.45694444,,
157,Mochovce 2,Nuclear,Steam Turbine,PP,SK,436.0,,,0.0,0.0,0.0,2000.0,2000.0,,2051.0,48.26388889,18.45694444,,
158,Mochovce 3,Nuclear,Steam Turbine,PP,SK,440.0,,,0.0,0.0,0.0,2023.0,2023.0,,2051.0,48.26388889,18.45694444,,
159,Mochovce 4,Nuclear,Steam Turbine,PP,SK,440.0,,,0.0,0.0,0.0,2024.0,2024.0,,2064.0,48.26388889,18.45694444,,
160,Krško –,Nuclear,Steam Turbine,PP,SI,688.0,,,0.0,0.0,0.0,1983.0,1983.0,,2051.0,45.93841389,15.51546944,,
161,Almaraz 1,Nuclear,Steam Turbine,PP,ES,1011.0,,,0.0,0.0,0.0,1983.0,1983.0,,2027.0,39.8084,-5.6695,,
162,Almaraz 2,Nuclear,Steam Turbine,PP,ES,1006.0,,,0.0,0.0,0.0,1984.0,1984.0,,2028.0,39.8084,-5.6695,,
163,Ascó 1,Nuclear,Steam Turbine,PP,ES,995.0,,,0.0,0.0,0.0,1984.0,1984.0,,2029.0,41.2,0.569444444,,
164,Ascó 2,Nuclear,Steam Turbine,PP,ES,997.0,,,0.0,0.0,0.0,1986.0,1986.0,,2030.0,41.2,0.569444444,,
165,Cofrentes 1,Nuclear,Steam Turbine,PP,ES,1064.0,,,0.0,0.0,0.0,1985.0,1985.0,,2033.0,41.2,0.569444444,,
166,José Cabrera 1,Nuclear,Steam Turbine,PP,ES,141.0,,,0.0,0.0,0.0,1969.0,1969.0,,2006.0,41.2,0.569444444,,
167,Santa María de Garoña 1,Nuclear,Steam Turbine,PP,ES,446.0,,,0.0,0.0,0.0,1971.0,1971.0,,2013.0,41.2,0.569444444,,
168,Trillo 1,Nuclear,Steam Turbine,PP,ES,1003.0,,,0.0,0.0,0.0,1988.0,1988.0,,2035.0,41.2,0.569444444,,
169,Vandellòs 1,Nuclear,Steam Turbine,PP,ES,480.0,,,0.0,0.0,0.0,1972.0,1972.0,,1990.0,40.95138889,0.866666667,,
170,Vandellòs 2,Nuclear,Steam Turbine,PP,ES,1045.0,,,0.0,0.0,0.0,1988.0,1988.0,,2034.0,40.95138889,0.866666667,,
171,Dukovany 1,Nuclear,Steam Turbine,PP,CZ,468.0,,,0.0,0.0,0.0,1985.0,1985.0,,2051.0,49.08509444,16.14899167,,
172,Dukovany 2,Nuclear,Steam Turbine,PP,CZ,471.0,,,0.0,0.0,0.0,1986.0,1986.0,,2051.0,49.08509444,16.14899167,,
173,Dukovany 3,Nuclear,Steam Turbine,PP,CZ,468.0,,,0.0,0.0,0.0,1986.0,1986.0,,2051.0,49.08509444,16.14899167,,
174,Dukovany 4,Nuclear,Steam Turbine,PP,CZ,471.0,,,0.0,0.0,0.0,1987.0,1987.0,,2051.0,49.08509444,16.14899167,,
175,Temelín 1,Nuclear,Steam Turbine,PP,CZ,1026.0,,,0.0,0.0,0.0,2002.0,2002.0,,2051.0,49.18194444,14.38138889,,
176,Temelín 2,Nuclear,Steam Turbine,PP,CZ,1026.0,,,0.0,0.0,0.0,2003.0,2003.0,,2051.0,49.18194444,14.38138889,,
177,Temelín 3 und 4,Nuclear,Steam Turbine,PP,CZ,2400.0,,,0.0,0.0,0.0,2050.0,2050.0,,2090.0,49.18194444,14.38138889,,
